-,1E+12,user,dim1,dim2,dim3
2058364822_GBSSS_contig01691,4123,GBS_Metagenome,-186.64555,13.628482,9.265886
2058365902_GBSSS_contig01699,4121,GBS_Metagenome,-486.26781,25.592973,-215.23187
2058366037_GBSSS_contig01700,4120,GBS_Metagenome,296.86853,-41.811042,46.90014
2058366442_GBSSS_contig01701,4119,GBS_Metagenome,1.2944442,245.8708,97.16483
2058366712_GBSSS_contig01703,4119,GBS_Metagenome,292.84654,-77.89992,35.242326
2058365767_GBSSS_contig01698,4117,GBS_Metagenome,-396.11229,-272.44042,93.70186
2058366982_GBSSS_contig01705,4114,GBS_Metagenome,-4.5568537,242.30997,72.55843
2058366847_GBSSS_contig01704,4111,GBS_Metagenome,-22.468635,205.55654,105.80549
2058367252_GBSSS_contig01707,4111,GBS_Metagenome,409.50959,-53.085564,-122.1941
2058367522_GBSSS_contig01709,4109,GBS_Metagenome,126.0595,266.25921,72.93496
2058363472_GBSSS_contig01682,4108,GBS_Metagenome,-201.12722,-28.094136,-73.70909
2058367657_GBSSS_contig01710,4107,GBS_Metagenome,-16.868103,-70.75299,87.93358
2058368062_GBSSS_contig01712,4105,GBS_Metagenome,268.80196,-33.197199,-9.201353
2058368467_GBSSS_contig01715,4101,GBS_Metagenome,80.40403,201.33092,57.253049
2058368602_GBSSS_contig01716,4101,GBS_Metagenome,427.33439,-87.23351,-168.69006
2058368332_GBSSS_contig01714,4099,GBS_Metagenome,-405.7718,13.656664,-159.88511
2058365632_GBSSS_contig01697,4098,GBS_Metagenome,185.17835,37.719598,-19.359403
2058369007_GBSSS_contig01719,4098,GBS_Metagenome,-18.844035,156.04176,77.53074
2058367117_GBSSS_contig01706,4097,GBS_Metagenome,-19.631437,261.16321,81.28862
2058367387_GBSSS_contig01708,4095,GBS_Metagenome,253.42331,-63.893109,-77.03682
2058368737_GBSSS_contig01717,4095,GBS_Metagenome,-11.580233,238.17612,100.44671
2058368197_GBSSS_contig01713,4093,GBS_Metagenome,-433.91614,23.194465,-191.13185
2058369412_GBSSS_contig01721,4086,GBS_Metagenome,-173.76072,-15.995637,-93.03581
2058369682_GBSSS_contig01723,4082,GBS_Metagenome,-241.48173,-227.98048,54.556264
2058369817_GBSSS_contig01724,4079,GBS_Metagenome,371.18669,-76.51959,29.861818
2058369952_GBSSS_contig01725,4072,GBS_Metagenome,153.12185,269.77202,45.684541
2058370222_GBSSS_contig01727,4072,GBS_Metagenome,438.30199,-34.39842,-108.6652
2058370087_GBSSS_contig01726,4070,GBS_Metagenome,-8.621403,266.45339,73.84209
2058370897_GBSSS_contig01731,4070,GBS_Metagenome,398.65077,-60.332916,-129.10163
2058370357_GBSSS_contig01728,4069,GBS_Metagenome,-8.971333,230.76081,61.097764
2058370627_GBSSS_contig01730,4069,GBS_Metagenome,464.70116,-73.93022,-162.78927
2058370492_GBSSS_contig01729,4067,GBS_Metagenome,393.31012,-49.479605,-131.98955
2058371167_GBSSS_contig01733,4067,GBS_Metagenome,419.86763,-47.55156,-136.5791
2058371437_GBSSS_contig01735,4061,GBS_Metagenome,296.63151,-9.314368,-52.362352
2058371302_GBSSS_contig01734,4059,GBS_Metagenome,-23.715097,-272.82444,153.2475
2058371572_GBSSS_contig01736,4059,GBS_Metagenome,-56.894103,-225.88545,177.6621
2058380751_GBSSS_contig01298,4059,GBS_Metagenome,-494.8734,71.19385,-232.21464
2058369547_GBSSS_contig01722,4057,GBS_Metagenome,-520.0342,88.34259,-281.03516
2058371977_GBSSS_contig01739,4057,GBS_Metagenome,-428.02795,14.898506,-166.8702
2058371842_GBSSS_contig01738,4056,GBS_Metagenome,-32.358053,222.72621,98.50134
2058371032_GBSSS_contig01732,4049,GBS_Metagenome,-229.35787,30.564156,-86.61737
2058372112_GBSSS_contig01740,4049,GBS_Metagenome,-81.58213,-252.40222,197.57521
2058373057_GBSSS_contig01746,4047,GBS_Metagenome,-327.18728,-274.98506,167.69354
2058373192_GBSSS_contig01747,4047,GBS_Metagenome,-176.63681,-259.18697,97.62466
2058372787_GBSSS_contig01744,4046,GBS_Metagenome,-402.50392,47.434002,-140.88298
2058372652_GBSSS_contig01743,4038,GBS_Metagenome,-141.98653,-193.7817,145.3634
2058373327_GBSSS_contig01748,4038,GBS_Metagenome,156.15243,204.86984,44.365153
2058371707_GBSSS_contig01737,4036,GBS_Metagenome,-276.95906,-176.01017,14.442659
2058372517_GBSSS_contig01742,4036,GBS_Metagenome,-457.86167,86.32512,-214.15478
2058374002_GBSSS_contig01752,4032,GBS_Metagenome,463.11916,-101.4531,-161.23261
2058374137_GBSSS_contig01753,4032,GBS_Metagenome,-154.96215,-190.91954,101.50371
2058372382_GBSSS_contig01741,4031,GBS_Metagenome,-98.29904,-175.98504,108.06572
2058374542_GBSSS_contig01756,4031,GBS_Metagenome,341.3963,-89.91423,-92.13295
2058372922_GBSSS_contig01745,4030,GBS_Metagenome,282.27927,-51.967153,71.45096
2058374272_GBSSS_contig01754,4030,GBS_Metagenome,438.58136,-74.97413,-140.99995
2058373867_GBSSS_contig01751,4028,GBS_Metagenome,2.875082,253.81335,116.27399
2058373597_GBSSS_contig01750,4023,GBS_Metagenome,-335.06879,-254.71817,156.89835
2058374812_GBSSS_contig01758,4023,GBS_Metagenome,-464.07263,103.1051,-233.47681
2058374677_GBSSS_contig01757,4021,GBS_Metagenome,-54.513711,202.48053,68.061735
2058374947_GBSSS_contig01759,4019,GBS_Metagenome,-301.97804,-236.21367,134.36157
2058375082_GBSSS_contig01760,4016,GBS_Metagenome,-15.388177,189.68124,102.16724
2058375487_GBSSS_contig01762,4014,GBS_Metagenome,461.33458,-80.13726,-180.03237
2058376027_GBSSS_contig01766,4011,GBS_Metagenome,401.80665,-39.357178,-117.54498
2058376432_GBSSS_contig01769,4008,GBS_Metagenome,368.77967,-52.444217,-80.70062
2058376567_GBSSS_contig01770,4007,GBS_Metagenome,12.991062,218.94747,103.4033
2058375892_GBSSS_contig01765,4005,GBS_Metagenome,-10.740695,238.60984,55.089489
2058376162_GBSSS_contig01767,4004,GBS_Metagenome,-524.6563,-209.1425,-106.82574
2058376297_GBSSS_contig01768,4002,GBS_Metagenome,20.962907,244.13781,101.44316
2058375352_GBSSS_contig01761,4001,GBS_Metagenome,-372.5638,37.364901,-120.74384
2058369142_GBSSS_contig01720,4000,GBS_Metagenome,298.97686,-81.30962,74.50744
2058376837_GBSSS_contig01771,3999,GBS_Metagenome,59.368232,159.73111,75.6301
2058376972_GBSSS_contig01772,3993,GBS_Metagenome,-37.420488,247.93748,73.38135
2058377107_GBSSS_contig01773,3993,GBS_Metagenome,51.693747,87.45772,11.304993
2058377242_GBSSS_contig01774,3993,GBS_Metagenome,46.099837,233.49165,44.403191
2058377647_GBSSS_contig01777,3990,GBS_Metagenome,-166.64536,-222.94482,85.40126
2058377377_GBSSS_contig01775,3989,GBS_Metagenome,-214.87956,23.390927,-91.17507
2058377512_GBSSS_contig01776,3989,GBS_Metagenome,-25.763227,222.37761,98.25032
2058373462_GBSSS_contig01749,3988,GBS_Metagenome,2.5693493,-18.456172,58.972781
2058377917_GBSSS_contig01779,3983,GBS_Metagenome,276.48908,-66.489311,59.937339
2058378052_GBSSS_contig01780,3981,GBS_Metagenome,-62.54213,146.59624,64.440614
2058377782_GBSSS_contig01778,3980,GBS_Metagenome,-5.3323921,238.63175,125.3476
2058378322_GBSSS_contig01781,3977,GBS_Metagenome,-35.006076,285.20723,87.45639
2058378592_GBSSS_contig01783,3973,GBS_Metagenome,396.65437,-49.418607,-123.66592
2058378457_GBSSS_contig01782,3972,GBS_Metagenome,-407.49625,-206.53157,35.184135
2058378727_GBSSS_contig01784,3968,GBS_Metagenome,-120.56156,-201.07661,121.82191
2058378862_GBSSS_contig01785,3968,GBS_Metagenome,-219.0384,4.8455953,-80.54683
2058378997_GBSSS_contig01786,3968,GBS_Metagenome,276.97866,-81.42813,65.349725
2058379132_GBSSS_contig01787,3967,GBS_Metagenome,303.0909,-79.16167,57.311394
2058379402_GBSSS_contig01789,3967,GBS_Metagenome,361.36793,-70.2828,-114.1763
2058375757_GBSSS_contig01764,3963,GBS_Metagenome,-527.3478,-71.82189,-255.09624
2058379942_GBSSS_contig01792,3959,GBS_Metagenome,379.4259,-41.321924,-111.30154
2058380077_GBSSS_contig01793,3957,GBS_Metagenome,363.37805,-55.220018,-92.96427
2058374407_GBSSS_contig01755,3955,GBS_Metagenome,4.5781498,208.34905,85.15444
2058379537_GBSSS_contig01790,3955,GBS_Metagenome,-349.60303,-234.18185,98.72289
2058380212_GBSSS_contig01794,3954,GBS_Metagenome,-213.32066,-219.46603,82.47288
2058380347_GBSSS_contig01795,3954,GBS_Metagenome,153.08454,250.04245,31.094588
2058380482_GBSSS_contig01796,3953,GBS_Metagenome,390.67126,-51.359378,-123.94431
2058381022_GBSSS_contig01800,3953,GBS_Metagenome,365.84674,-118.1467,20.958301
2058380752_GBSSS_contig01798,3952,GBS_Metagenome,-453.48758,50.914276,-233.76108
2058380617_GBSSS_contig01797,3951,GBS_Metagenome,-553.2219,-51.350614,-260.24033
2058381562_GBSSS_contig01802,3944,GBS_Metagenome,385.41125,-36.831438,-111.95233
2058381427_GBSSS_contig01801,3941,GBS_Metagenome,-421.93578,80.17317,-165.63596
2058361581_GBSSS_contig01170,3940,GBS_Metagenome,-492.62486,48.751752,-221.02577
2058361312_GBSSS_contig01668,3939,GBS_Metagenome,392.29855,-90.48753,-94.15581
2058381697_GBSSS_contig01803,3932,GBS_Metagenome,-356.50412,-270.42351,153.14614
2058379267_GBSSS_contig01788,3930,GBS_Metagenome,369.00934,-31.445211,-91.37604
2058382507_GBSSS_contig01809,3928,GBS_Metagenome,380.37622,-69.276431,33.511744
2058381832_GBSSS_contig01804,3927,GBS_Metagenome,-57.274343,188.45771,94.4685
2058382102_GBSSS_contig01806,3927,GBS_Metagenome,-457.94931,29.060843,-163.06143
2058382237_GBSSS_contig01807,3926,GBS_Metagenome,-7.05782,224.40705,99.53272
2058382372_GBSSS_contig01808,3925,GBS_Metagenome,145.91843,283.38254,50.33819
2058382642_GBSSS_contig01810,3922,GBS_Metagenome,417.09871,-79.36593,-89.55583
2058381967_GBSSS_contig01805,3921,GBS_Metagenome,313.06177,-60.575179,-145.97604
2058383047_GBSSS_contig01812,3920,GBS_Metagenome,-126.48202,93.72076,63.617981
2058382912_GBSSS_contig01811,3919,GBS_Metagenome,-375.57737,-5.337794,-111.5779
2058383317_GBSSS_contig01814,3918,GBS_Metagenome,415.69766,-52.177328,-127.46692
2058383452_GBSSS_contig01815,3915,GBS_Metagenome,469.61915,-63.743946,-166.47862
2058383182_GBSSS_contig01813,3914,GBS_Metagenome,-27.376244,225.31467,62.778702
2058383722_GBSSS_contig01817,3911,GBS_Metagenome,336.47929,-99.25013,38.771285
2058384127_GBSSS_contig01820,3909,GBS_Metagenome,-248.51323,-219.11834,26.542138
2058383992_GBSSS_contig01819,3908,GBS_Metagenome,-254.10973,-53.378738,16.376227
2058384397_GBSSS_contig01821,3908,GBS_Metagenome,339.35055,-84.9114,33.943812
2058384667_GBSSS_contig01823,3906,GBS_Metagenome,165.18033,245.47733,26.49241
2058383587_GBSSS_contig01816,3903,GBS_Metagenome,-55.245134,233.99124,56.840084
2058384802_GBSSS_contig01824,3903,GBS_Metagenome,-15.872563,221.2406,89.18189
2058383857_GBSSS_contig01818,3900,GBS_Metagenome,150.41187,258.26752,18.994934
2058385342_GBSSS_contig01828,3900,GBS_Metagenome,441.36456,-69.10652,-152.25007
2058385207_GBSSS_contig01827,3896,GBS_Metagenome,-108.00104,-13.135269,-0.30706032
2058385612_GBSSS_contig01830,3894,GBS_Metagenome,31.436027,221.8888,94.06418
2058385477_GBSSS_contig01829,3893,GBS_Metagenome,14.210231,246.0871,79.99586
2058385882_GBSSS_contig01831,3891,GBS_Metagenome,-2.831129,262.6225,92.46986
2058386017_GBSSS_contig01832,3891,GBS_Metagenome,-155.65445,-189.23597,86.05527
2058384532_GBSSS_contig01822,3888,GBS_Metagenome,-476.65471,59.0002,-250.12344
2058386422_GBSSS_contig01835,3888,GBS_Metagenome,-563.70601,95.13903,-310.76381
2058386152_GBSSS_contig01833,3887,GBS_Metagenome,-194.25182,15.223404,-85.6107
2058386557_GBSSS_contig01836,3886,GBS_Metagenome,-177.01887,-219.51391,75.81847
2058386287_GBSSS_contig01834,3885,GBS_Metagenome,-424.45543,-258.66946,108.83411
2058386827_GBSSS_contig01838,3882,GBS_Metagenome,-99.6807,-217.96173,151.14176
2058365900_GBSSS_contig00699,3877,GBS_Metagenome,264.27632,40.847919,-11.150174
2058386692_GBSSS_contig01837,3874,GBS_Metagenome,13.702906,289.39883,100.43523
2058387367_GBSSS_contig01841,3868,GBS_Metagenome,-376.7848,-232.12525,91.91126
2058412914_GBSSS_contig01563,3868,GBS_Metagenome,461.52561,-87.44253,-177.87133
2058385072_GBSSS_contig01826,3867,GBS_Metagenome,-341.0113,-252.03955,143.61011
2058387907_GBSSS_contig01845,3865,GBS_Metagenome,403.86178,-43.624427,-125.87022
2058387772_GBSSS_contig01844,3864,GBS_Metagenome,228.18327,-44.144555,-75.31923
2058387637_GBSSS_contig01843,3862,GBS_Metagenome,-139.49712,-26.280408,-56.108346
2058387097_GBSSS_contig01840,3858,GBS_Metagenome,400.82448,-73.3817,-110.28332
2058368060_GBSSS_contig00712,3854,GBS_Metagenome,395.84797,-50.440789,-96.30551
2058388177_GBSSS_contig01847,3854,GBS_Metagenome,-37.480863,268.639,70.75474
2058388447_GBSSS_contig01849,3853,GBS_Metagenome,-452.74628,15.734341,-211.02725
2058388582_GBSSS_contig01850,3851,GBS_Metagenome,-408.89646,30.893548,-144.59025
2058388987_GBSSS_contig01852,3851,GBS_Metagenome,3.4501838,243.75603,56.720286
2058396003_GBSSS_contig00900,3851,GBS_Metagenome,9.664249,267.69785,85.94089
2058359286_GBSSS_contig01154,3849,GBS_Metagenome,-3.6726718,248.85476,63.049812
2058389122_GBSSS_contig01853,3847,GBS_Metagenome,-585.7327,-21.362887,-274.46594
2058389257_GBSSS_contig01854,3844,GBS_Metagenome,403.94921,-82.66685,-142.19191
2058389392_GBSSS_contig01855,3844,GBS_Metagenome,487.6592,-71.77926,-186.70057
2058389662_GBSSS_contig01857,3842,GBS_Metagenome,-175.94304,-231.66808,84.07756
2058390067_GBSSS_contig01860,3841,GBS_Metagenome,373.91438,-62.712412,-102.02787
2058389932_GBSSS_contig01859,3835,GBS_Metagenome,-44.13787,249.29513,91.75866
2058390472_GBSSS_contig01862,3835,GBS_Metagenome,-319.64289,-260.88489,181.2083
2058390877_GBSSS_contig01865,3831,GBS_Metagenome,472.42797,-77.74858,-144.35309
2058391012_GBSSS_contig01866,3831,GBS_Metagenome,-390.12141,-24.706451,-113.85913
2058391147_GBSSS_contig01867,3827,GBS_Metagenome,145.71984,267.79494,27.731179
2058371436_GBSSS_contig01235,3826,GBS_Metagenome,389.33552,-68.202771,-116.62301
2058390337_GBSSS_contig01861,3826,GBS_Metagenome,410.49792,-183.80229,-26.578881
2058391552_GBSSS_contig01870,3825,GBS_Metagenome,412.40178,-46.874646,-144.77946
2058391822_GBSSS_contig01871,3823,GBS_Metagenome,336.37695,-36.995287,-89.7253
2058391957_GBSSS_contig01872,3822,GBS_Metagenome,-71.80628,222.25175,64.897371
2058392092_GBSSS_contig01873,3820,GBS_Metagenome,419.4911,-49.943698,-136.29966
2058392362_GBSSS_contig01875,3820,GBS_Metagenome,392.4711,-52.284162,-111.9727
2058390742_GBSSS_contig01864,3819,GBS_Metagenome,-302.5582,-243.16334,167.45876
2058388852_GBSSS_contig01851,3818,GBS_Metagenome,-439.43123,50.401694,-188.19724
2058389797_GBSSS_contig01858,3817,GBS_Metagenome,-97.82024,-49.61705,38.890845
2058392632_GBSSS_contig01877,3817,GBS_Metagenome,-86.33534,215.34576,71.38201
2058391417_GBSSS_contig01869,3816,GBS_Metagenome,-467.33414,95.08352,-253.95237
2058392227_GBSSS_contig01874,3815,GBS_Metagenome,314.33094,-70.35931,39.616472
2058392497_GBSSS_contig01876,3814,GBS_Metagenome,341.03496,-104.3329,45.129952
2058370625_GBSSS_contig00730,3812,GBS_Metagenome,-301.62048,-254.71887,182.23128
2058392767_GBSSS_contig01878,3812,GBS_Metagenome,-111.6437,-243.94475,109.69259
2058393442_GBSSS_contig01882,3812,GBS_Metagenome,257.41002,-51.003834,60.43807
2058393037_GBSSS_contig01880,3810,GBS_Metagenome,-487.06882,-236.46623,-80.87751
2058393577_GBSSS_contig01883,3807,GBS_Metagenome,-85.55386,-216.83851,155.61798
2058393712_GBSSS_contig01884,3800,GBS_Metagenome,145.14724,3.0976827,-25.557693
2058393847_GBSSS_contig01885,3799,GBS_Metagenome,-387.0104,-12.986799,-113.23501
2058394252_GBSSS_contig01888,3794,GBS_Metagenome,382.42638,-50.1956,-127.63002
2058388312_GBSSS_contig01848,3793,GBS_Metagenome,-153.67037,-199.60129,58.593353
2058394792_GBSSS_contig01891,3790,GBS_Metagenome,207.38088,-35.550697,76.11667
2058394522_GBSSS_contig01890,3788,GBS_Metagenome,54.338382,-40.014226,90.69438
2058395062_GBSSS_contig01893,3785,GBS_Metagenome,143.95507,259.25102,18.421242
2058395332_GBSSS_contig01895,3784,GBS_Metagenome,-106.14226,-192.0793,68.111267
2058393982_GBSSS_contig01886,3781,GBS_Metagenome,-19.2801,201.56976,98.90979
2058395197_GBSSS_contig01894,3780,GBS_Metagenome,-43.937635,-198.54065,127.99934
2058394927_GBSSS_contig01892,3777,GBS_Metagenome,-317.75135,-240.1406,169.31971
2058395467_GBSSS_contig01896,3777,GBS_Metagenome,-429.81267,39.457495,-156.92299
2058395737_GBSSS_contig01898,3774,GBS_Metagenome,352.17595,-44.95498,-91.81207
2058395871_GBSSS_contig01899,3774,GBS_Metagenome,-488.64284,21.626759,-203.04291
2058396005_GBSSS_contig01900,3772,GBS_Metagenome,377.76375,-105.01841,33.509175
2058395602_GBSSS_contig01897,3771,GBS_Metagenome,431.52718,-37.318134,-131.24258
2058394117_GBSSS_contig01887,3770,GBS_Metagenome,-539.20328,-67.711791,-199.59765
2058392902_GBSSS_contig01879,3769,GBS_Metagenome,-461.7732,51.51307,-190.61847
2058396543_GBSSS_contig01902,3766,GBS_Metagenome,-430.30869,-241.75802,50.774304
2058396945_GBSSS_contig01905,3766,GBS_Metagenome,342.68507,-60.71345,35.812539
2058397347_GBSSS_contig01908,3764,GBS_Metagenome,-39.191474,180.31062,79.10063
2058397079_GBSSS_contig01906,3763,GBS_Metagenome,337.79312,-94.25815,56.464072
2058396811_GBSSS_contig01904,3762,GBS_Metagenome,136.72302,207.38291,39.671877
2058397481_GBSSS_contig01909,3762,GBS_Metagenome,-412.56936,6.8019609,-145.85459
2058397884_GBSSS_contig01911,3757,GBS_Metagenome,-67.578686,219.93223,100.19107
2058398152_GBSSS_contig01913,3757,GBS_Metagenome,284.66578,-53.944877,45.693445
2058396409_GBSSS_contig01901,3756,GBS_Metagenome,-345.65412,-255.93729,139.45757
2058398420_GBSSS_contig01915,3753,GBS_Metagenome,425.70437,-78.71962,-126.93527
2058394387_GBSSS_contig01889,3752,GBS_Metagenome,-470.73068,-3.6729301,-200.85653
2058398286_GBSSS_contig01914,3752,GBS_Metagenome,-557.57765,-14.007651,-227.6659
2058398554_GBSSS_contig01916,3750,GBS_Metagenome,7.363923,-27.562101,80.37148
2058398688_GBSSS_contig01917,3746,GBS_Metagenome,401.97885,-80.14776,-122.90278
2058399090_GBSSS_contig01920,3745,GBS_Metagenome,-243.36928,-166.86278,120.48015
2058399359_GBSSS_contig01921,3745,GBS_Metagenome,-448.79443,22.803473,-207.98813
2058399493_GBSSS_contig01922,3745,GBS_Metagenome,440.31393,-77.73192,-140.58569
2058375622_GBSSS_contig01763,3743,GBS_Metagenome,-24.432681,190.73075,92.09389
2058398956_GBSSS_contig01919,3743,GBS_Metagenome,347.26384,-99.80523,43.982316
2058399761_GBSSS_contig01924,3741,GBS_Metagenome,-540.64598,66.558366,-292.96701
2058391282_GBSSS_contig01868,3737,GBS_Metagenome,-198.08481,-38.7779,-52.42384
2058399895_GBSSS_contig01925,3737,GBS_Metagenome,-435.97834,54.086459,-205.85768
2058400431_GBSSS_contig01929,3733,GBS_Metagenome,127.53412,233.18715,48.553113
2058398018_GBSSS_contig01912,3732,GBS_Metagenome,-439.05421,37.156784,-187.88315
2058400968_GBSSS_contig01932,3732,GBS_Metagenome,112.13818,36.754487,22.245251
2058400029_GBSSS_contig01926,3731,GBS_Metagenome,-535.51701,43.621844,-272.97067
2058400565_GBSSS_contig01930,3731,GBS_Metagenome,-396.86045,-245.33404,83.15321
2058400297_GBSSS_contig01928,3730,GBS_Metagenome,359.46036,-51.006284,-95.29975
2058401102_GBSSS_contig01933,3730,GBS_Metagenome,347.48231,-76.33059,42.509992
2058400834_GBSSS_contig01931,3728,GBS_Metagenome,301.0791,-74.37801,59.24723
2058386962_GBSSS_contig01839,3725,GBS_Metagenome,-137.47636,-197.76617,154.17241
2058398822_GBSSS_contig01918,3723,GBS_Metagenome,454.3721,-64.22472,-164.55929
2058401236_GBSSS_contig01934,3723,GBS_Metagenome,-282.89814,41.668809,-121.28424
2058401504_GBSSS_contig01936,3722,GBS_Metagenome,-462.86786,6.0501091,-217.30072
2058401772_GBSSS_contig01938,3721,GBS_Metagenome,13.929573,157.36924,72.53309
2058400163_GBSSS_contig01927,3720,GBS_Metagenome,-203.55776,-225.86137,101.19081
2058401370_GBSSS_contig01935,3720,GBS_Metagenome,-144.88656,-9.626932,-28.529767
2058401906_GBSSS_contig01939,3719,GBS_Metagenome,336.43428,-68.99025,25.323431
2058402309_GBSSS_contig01941,3714,GBS_Metagenome,-43.674659,-221.26034,102.40559
2058402443_GBSSS_contig01942,3712,GBS_Metagenome,160.10239,233.47842,28.568876
2058402711_GBSSS_contig01944,3712,GBS_Metagenome,323.40917,-64.708287,48.812092
2058402979_GBSSS_contig01946,3709,GBS_Metagenome,437.84636,-67.16087,-166.21913
2058403381_GBSSS_contig01949,3707,GBS_Metagenome,454.20102,-86.60008,-174.72406
2058403247_GBSSS_contig01948,3706,GBS_Metagenome,-50.831802,-145.07234,61.422487
2058402577_GBSSS_contig01943,3704,GBS_Metagenome,-313.25917,-192.24653,137.58451
2058403515_GBSSS_contig01950,3701,GBS_Metagenome,410.71632,-75.70773,-138.88196
2058402845_GBSSS_contig01945,3699,GBS_Metagenome,32.826913,202.05801,110.4733
2058404186_GBSSS_contig01954,3697,GBS_Metagenome,-246.7157,-194.94601,35.024451
2058363607_GBSSS_contig01683,3692,GBS_Metagenome,-315.48258,-257.92599,151.72668
2058404588_GBSSS_contig01957,3691,GBS_Metagenome,306.16033,-70.86429,60.690483
