Contig,Organism,Size,dim1,dim2,dim3
Sequence0000001709,Metagenome,6541,71.69932,44.93475,5.8817654
Sequence0000001710,Metagenome,6539,-440.87911,-23.97612,20.894454
Sequence0000001708,Metagenome,6537,-32.603571,239.15962,95.5843
Sequence0000001711,Metagenome,6536,-168.94899,-35.041643,-78.95461
Sequence0000001713,Metagenome,6534,252.54166,-120.69995,-170.30965
Sequence0000001712,Metagenome,6528,-39.516967,22.935129,-20.928642
Sequence0000001714,Metagenome,6522,-122.86834,-15.36255,-64.155378
Sequence0000001715,Metagenome,6519,231.82313,16.551213,-59.550855
Sequence0000001717,Metagenome,6515,71.22983,27.024025,23.995335
Sequence0000001718,Metagenome,6511,-81.38564,-53.581339,127.97764
Sequence0000001719,Metagenome,6509,-530.64718,-310.97654,32.586554
Sequence0000001720,Metagenome,6502,-26.26897,80.3656,-38.831849
Sequence0000001716,Metagenome,6500,-376.93222,-5.3022662,67.111135
Sequence0000001722,Metagenome,6497,-317.36775,39.959479,-81.41525
Sequence0000001721,Metagenome,6496,-250.60966,-64.661331,5.7456924
Sequence0000001723,Metagenome,6493,-190.94635,92.04608,-104.75444
Sequence0000001725,Metagenome,6492,-374.45807,-19.815698,97.09049
Sequence0000001724,Metagenome,6487,-430.6596,-57.978284,21.580496
Sequence0000001726,Metagenome,6485,-457.75765,-151.68853,90.59057
Sequence0000001727,Metagenome,6484,115.41537,-18.319588,-23.047661
Sequence0000001729,Metagenome,6484,-400.78717,-6.639969,89.14507
Sequence0000001728,Metagenome,6482,63.81725,45.408496,56.806449
Sequence0000001731,Metagenome,6475,-488.4698,5.0818796,61.93894
Sequence0000001733,Metagenome,6466,-418.89778,-40.983509,82.03027
Sequence0000001732,Metagenome,6465,110.54624,-2.2125852,56.248234
Sequence0000001736,Metagenome,6457,-61.459475,78.04622,-26.93691
Sequence0000001735,Metagenome,6455,-12.743192,229.89778,92.0017
Sequence0000001738,Metagenome,6451,-359.99082,-195.77873,52.448942
Sequence0000001737,Metagenome,6448,170.79118,-73.87205,-113.3321
Sequence0000001740,Metagenome,6436,-41.792086,-22.404837,77.76587
Sequence0000001741,Metagenome,6432,-81.22149,199.71763,82.43417
Sequence0000001742,Metagenome,6432,-476.99022,-319.83889,60.359978
Sequence0000001739,Metagenome,6431,-140.56343,184.54765,88.81495
Sequence0000001743,Metagenome,6431,78.03649,-8.636236,78.86529
Sequence0000001746,Metagenome,6427,64.798118,38.885119,16.78768
Sequence0000001744,Metagenome,6424,-115.99203,199.8311,146.41963
Sequence0000001747,Metagenome,6424,-516.47064,-9.242716,61.816048
Sequence0000001748,Metagenome,6422,62.212577,81.9238,-13.934487
Sequence0000001749,Metagenome,6421,222.35794,-3.8435019,-49.055181
Sequence0000001751,Metagenome,6417,-98.65177,51.93083,0.55050884
Sequence0000001750,Metagenome,6414,-452.62112,-196.66507,19.659584
Sequence0000001752,Metagenome,6410,-389.66515,-266.74186,105.7553
Sequence0000001753,Metagenome,6400,248.6785,-116.26013,-159.12386
Sequence0000001755,Metagenome,6394,-518.812,-99.55078,103.76821
Sequence0000001754,Metagenome,6393,-402.10639,-7.348726,96.54393
Sequence0000001756,Metagenome,6388,-143.59828,70.25781,-99.56982
Sequence0000001757,Metagenome,6387,-126.87339,43.644965,-46.741296
Sequence0000001758,Metagenome,6380,226.96499,-101.10324,-164.47151
Sequence0000001762,Metagenome,6377,66.612273,-2.738351,58.788149
Sequence0000001763,Metagenome,6375,58.924572,41.794683,-1.69036
Sequence0000001759,Metagenome,6373,4.4959054,29.590904,-33.700954
Sequence0000001760,Metagenome,6372,96.09523,38.925481,-59.018645
Sequence0000001764,Metagenome,6370,-481.31874,-52.238676,27.5709
Sequence0000001765,Metagenome,6367,157.49412,11.758362,27.671798
Sequence0000001766,Metagenome,6366,166.89463,44.094407,-135.34241
Sequence0000001767,Metagenome,6362,-392.49056,6.5700369,-32.259374
Sequence0000001768,Metagenome,6362,-400.59971,10.991085,43.172731
Sequence0000001769,Metagenome,6358,29.672559,58.321011,6.7276902
Sequence0000001771,Metagenome,6351,-61.337864,15.396276,-84.25102
Sequence0000001772,Metagenome,6342,268.53176,-111.25597,-171.97691
Sequence0000001770,Metagenome,6341,227.00279,-59.918614,-152.66209
Sequence0000001775,Metagenome,6339,225.29255,19.86712,-55.631919
Sequence0000001773,Metagenome,6333,-185.57546,-37.29033,46.537827
Sequence0000001777,Metagenome,6331,8.981875,61.144069,-23.075269
Sequence0000001776,Metagenome,6330,270.48364,-110.35157,-177.60092
Sequence0000001778,Metagenome,6330,230.37126,-67.4772,-165.15835
Sequence0000001774,Metagenome,6327,1.6377641,228.55546,99.351
Sequence0000001781,Metagenome,6327,-421.56898,-247.47975,4.5663688
Sequence0000001782,Metagenome,6325,-212.43978,-6.0941286,-21.671524
Sequence0000001783,Metagenome,6321,247.48997,-11.297769,67.056598
Sequence0000001784,Metagenome,6321,-477.19889,-42.940142,103.59286
Sequence0000001785,Metagenome,6320,-467.36627,-77.79982,106.00891
Sequence0000001786,Metagenome,6318,54.267122,53.725763,1.6304855
Sequence0000001787,Metagenome,6315,218.09095,-116.16654,-129.514
Sequence0000001780,Metagenome,6312,137.14736,-7.267337,-9.787897
Sequence0000001789,Metagenome,6309,-119.75922,167.81653,31.226727
Sequence0000001788,Metagenome,6308,-113.03425,60.096169,-33.425679
Sequence0000001790,Metagenome,6306,-361.16052,-221.92205,18.05622
Sequence0000001791,Metagenome,6302,-8.953637,238.31717,91.72597
Sequence0000001793,Metagenome,6299,-133.73934,58.273495,-44.104249
Sequence0000001795,Metagenome,6297,246.50353,-61.346215,-133.10423
Sequence0000001792,Metagenome,6296,-353.40389,55.562689,21.120659
Sequence0000001794,Metagenome,6296,-283.14258,-20.723059,-54.084401
Sequence0000001796,Metagenome,6294,251.79266,-126.30905,-169.17474
Sequence0000001797,Metagenome,6289,-390.26806,31.850616,38.307521
Sequence0000001798,Metagenome,6289,-200.25866,93.29383,25.771165
Sequence0000001799,Metagenome,6283,-294.24318,-26.487482,-30.06563
Sequence0000001800,Metagenome,6283,-394.52749,19.733343,59.74115
Sequence0000001801,Metagenome,6279,254.27696,-61.962089,-133.76034
Sequence0000001803,Metagenome,6276,131.64445,107.67827,-2.8765016
Sequence0000001804,Metagenome,6276,-491.55211,-102.53845,125.4127
Sequence0000001802,Metagenome,6275,-32.026673,74.68244,-23.110745
Sequence0000001418,Metagenome,6273,-64.376221,170.95645,155.81265
Sequence0000001805,Metagenome,6269,4.021976,362.62478,18.082379
Sequence0000001806,Metagenome,6261,276.41726,-91.5313,-137.06329
Sequence0000001810,Metagenome,6258,-313.06205,66.59597,24.425569
Sequence0000001811,Metagenome,6258,76.28376,42.270361,7.328118
Sequence0000001808,Metagenome,6255,231.50022,2.696918,-21.040614
Sequence0000001812,Metagenome,6255,264.48912,-123.34196,-190.88447
Sequence0000001807,Metagenome,6254,-322.85596,85.48624,99.50234
Sequence0000001813,Metagenome,6253,206.61536,16.456391,9.769921
Sequence0000001817,Metagenome,6250,15.834301,79.82072,-23.050426
Sequence0000001815,Metagenome,6249,-35.168945,358.89476,33.261424
Sequence0000001816,Metagenome,6249,269.08532,-112.95347,-158.0481
Sequence0000001819,Metagenome,6249,8.363194,403.35575,-27.593041
Sequence0000001818,Metagenome,6248,-171.60906,-0.36842533,14.378469
Sequence0000001814,Metagenome,6245,249.12832,-71.05406,-177.10252
Sequence0000001820,Metagenome,6241,47.502308,6.8344234,34.355566
Sequence0000001822,Metagenome,6231,-301.24304,60.262426,-33.047973
Sequence0000001821,Metagenome,6229,-529.69546,-72.79111,100.33394
Sequence0000001823,Metagenome,6226,-33.473944,222.72719,139.35747
Sequence0000001824,Metagenome,6226,-420.96516,-54.822439,97.10085
Sequence0000001825,Metagenome,6219,-346.01917,14.042238,62.600258
Sequence0000001826,Metagenome,6207,-290.10422,-11.147654,79.24175
Sequence0000001829,Metagenome,6203,-39.3988,134.66677,-57.964529
Sequence0000001831,Metagenome,6199,131.50606,23.531704,-102.71058
Sequence0000001828,Metagenome,6198,223.57391,-123.44759,-163.60799
Sequence0000001832,Metagenome,6197,252.02653,-88.49715,-125.89941
Sequence0000001830,Metagenome,6196,-487.66851,-138.02614,0.27364323
Sequence0000001833,Metagenome,6192,200.41749,-43.157107,92.4462
Sequence0000001834,Metagenome,6190,-441.4816,-41.903855,-23.679306
Sequence0000001835,Metagenome,6187,263.90469,-99.31691,-154.12397
Sequence0000001837,Metagenome,6176,-121.72384,-8.101198,-113.00198
Sequence0000001838,Metagenome,6170,-159.32434,-8.63233,-7.987126
Sequence0000001839,Metagenome,6168,-464.21746,-20.224736,69.582653
Sequence0000001836,Metagenome,6165,274.03068,-99.73236,-164.49454
Sequence0000001841,Metagenome,6165,127.33182,20.831769,37.809646
Sequence0000001842,Metagenome,6164,21.628152,52.517164,20.100374
Sequence0000001843,Metagenome,6154,-178.6995,21.647073,-23.168635
Sequence0000001844,Metagenome,6154,4.9176897,147.32893,-68.281192
Sequence0000001847,Metagenome,6152,-475.39863,-48.638758,101.34432
Sequence0000001848,Metagenome,6151,-278.00647,180.53938,17.923927
Sequence0000001840,Metagenome,6148,28.227983,65.63025,7.23296
Sequence0000001846,Metagenome,6148,14.02198,26.818799,6.4947869
Sequence0000001852,Metagenome,6141,-18.677379,24.877279,-6.4875538
Sequence0000001850,Metagenome,6140,-309.20099,-196.29617,42.462497
Sequence0000001849,Metagenome,6138,-34.493963,208.77584,85.40686
Sequence0000001851,Metagenome,6136,-390.63437,-50.797789,47.336681
Sequence0000001855,Metagenome,6133,-207.81103,35.839643,4.6298721
Sequence0000001854,Metagenome,6132,8.454194,50.822163,-13.250475
Sequence0000001858,Metagenome,6126,-388.67143,103.03076,98.70259
Sequence0000001859,Metagenome,6125,-257.87965,27.228173,-66.548398
Sequence0000001857,Metagenome,6120,264.01193,-95.24837,-126.66941
Sequence0000001860,Metagenome,6120,-50.880053,402.76026,-12.875317
Sequence0000001861,Metagenome,6119,-0.15130507,36.984668,-11.75363
Sequence0000001862,Metagenome,6117,-481.93992,-109.15338,106.05399
Sequence0000001863,Metagenome,6117,-5.0948919,231.35602,127.65354
Sequence0000001864,Metagenome,6114,102.88474,11.356464,64.332303
Sequence0000001865,Metagenome,6112,-25.999995,116.36149,69.004586
Sequence0000001853,Metagenome,6105,211.89518,11.036445,-31.002146
Sequence0000001866,Metagenome,6105,60.138757,130.18166,50.872024
Sequence0000001856,Metagenome,6100,255.27257,-76.19339,-154.72331
Sequence0000001869,Metagenome,6097,-464.5151,-93.76829,73.17345
Sequence0000001867,Metagenome,6096,230.94995,-85.30298,-160.75003
Sequence0000001868,Metagenome,6093,-536.70519,-334.82211,16.043174
Sequence0000001870,Metagenome,6093,-145.16229,42.362936,-8.485008
Sequence0000001871,Metagenome,6087,197.32538,-83.91068,-123.67061
Sequence0000001872,Metagenome,6082,12.436116,-1.1218767,80.41194
Sequence0000001874,Metagenome,6080,-36.098993,29.994622,-8.011339
Sequence0000001873,Metagenome,6073,-9.387056,227.82424,140.46718
Sequence0000001875,Metagenome,6073,-83.28124,60.345838,17.236772
Sequence0000001877,Metagenome,6071,197.82154,53.469283,-66.358152
Sequence0000001879,Metagenome,6068,-10.986619,392.88515,-47.256958
Sequence0000001878,Metagenome,6064,-284.55077,3.7863098,22.450484
Sequence0000001876,Metagenome,6062,142.08432,-9.908675,-45.512831
Sequence0000001880,Metagenome,6062,-404.8205,-246.23935,41.443416
Sequence0000001882,Metagenome,6056,101.47704,14.492352,-8.480094
Sequence0000001881,Metagenome,6055,1.7903578,-46.301752,136.54865
Sequence0000001883,Metagenome,6054,-411.48737,32.818758,56.14497
Sequence0000001885,Metagenome,6051,-472.09036,-120.73117,110.85242
Sequence0000001884,Metagenome,6050,73.61025,24.482843,-10.377129
Sequence0000001886,Metagenome,6048,-332.43238,-33.285588,-24.049193
Sequence0000001887,Metagenome,6045,-431.12195,-3.0144359,77.38311
Sequence0000001888,Metagenome,6036,-421.38362,11.024853,-21.582757
Sequence0000001889,Metagenome,6023,-598.34586,-21.234045,54.926816
Sequence0000001890,Metagenome,6022,-422.45357,-46.624739,101.70895
Sequence0000001891,Metagenome,6018,-400.81699,-59.637942,70.01302
Sequence0000001892,Metagenome,6017,64.887991,31.618867,-13.985118
Sequence0000001893,Metagenome,6014,-282.61632,9.181914,-43.81797
Sequence0000001894,Metagenome,6012,-43.583421,253.96105,86.37195
Sequence0000001895,Metagenome,6010,-48.772171,65.976442,-34.769133
Sequence0000001896,Metagenome,6005,-305.75706,94.79533,-156.15005
Sequence0000001898,Metagenome,6004,146.79994,-12.971273,-1.1018462
Sequence0000001897,Metagenome,6003,-43.389752,239.44522,108.60955
Sequence0000001899,Metagenome,6003,-97.03232,417.62448,-9.596454
Sequence0000001900,Metagenome,6000,-533.3062,-108.43938,101.31023
Sequence0000001901,Metagenome,5999,136.56734,-5.847905,80.84419
Sequence0000001902,Metagenome,5993,-36.091209,56.773759,-18.91232
Sequence0000001903,Metagenome,5991,-457.5578,-224.33614,47.233396
Sequence0000001905,Metagenome,5991,-106.50878,27.294211,-31.064166
Sequence0000001906,Metagenome,5991,-79.49998,-4.6323697,31.062843
Sequence0000001907,Metagenome,5989,210.21462,-117.76562,-164.46605
Sequence0000001908,Metagenome,5989,-304.23435,130.16423,78.09648
Sequence0000001909,Metagenome,5987,230.50699,-75.03818,-144.24865
Sequence0000001904,Metagenome,5985,252.14602,-34.852965,-153.10078
Sequence0000001911,Metagenome,5984,106.31964,51.854341,-39.120256
Sequence0000001910,Metagenome,5983,242.30535,-64.516851,-141.03159
Sequence0000001912,Metagenome,5981,-238.85477,-69.348671,-34.206025
Sequence0000001913,Metagenome,5976,188.39366,34.980883,119.45906
Sequence0000001914,Metagenome,5972,-62.178718,426.26612,-10.685542
Sequence0000001915,Metagenome,5972,98.96761,-14.774025,34.083182
Sequence0000001917,Metagenome,5962,36.313186,-39.30612,103.26295
Sequence0000001916,Metagenome,5958,244.33136,-77.63735,-172.46586
Sequence0000001918,Metagenome,5958,27.462526,227.24835,127.45607
Sequence0000001919,Metagenome,5951,-350.38185,-109.60348,58.692116
Sequence0000001921,Metagenome,5946,-110.488,-52.464055,39.153352
Sequence0000001922,Metagenome,5945,81.87998,-14.951482,-4.3413454
Sequence0000001923,Metagenome,5945,155.96329,-10.888318,-11.510947
Sequence0000001920,Metagenome,5942,-63.389984,208.84066,85.41155
Sequence0000001924,Metagenome,5936,224.59703,-93.25267,-178.99175
Sequence0000001925,Metagenome,5932,233.84291,-13.117335,48.659086
Sequence0000001926,Metagenome,5931,210.46851,113.11608,39.420507
Sequence0000001927,Metagenome,5929,-295.63807,-28.546406,39.839009
Sequence0000001928,Metagenome,5926,262.34411,1.1982628,131.72516
Sequence0000001930,Metagenome,5923,267.2481,-119.47271,-122.11318
Sequence0000001931,Metagenome,5923,22.106518,12.494601,52.740499
Sequence0000001932,Metagenome,5918,61.52363,-72.31091,164.24849
Sequence0000001933,Metagenome,5914,-456.3671,106.15689,58.044147
Sequence0000001934,Metagenome,5913,-509.92431,-23.786728,22.725829
Sequence0000001936,Metagenome,5902,98.14763,-5.2412871,53.652851
Sequence0000001929,Metagenome,5901,164.47592,-21.354116,-22.5932
Sequence0000001937,Metagenome,5899,-138.9101,-30.406894,36.014286
Sequence0000001939,Metagenome,5899,70.71827,22.395891,-25.8804
Sequence0000001940,Metagenome,5898,73.57224,70.32816,-9.370053
Sequence0000001938,Metagenome,5897,275.32246,-81.59102,-179.55301
Sequence0000001941,Metagenome,5894,-156.51587,38.332896,16.885519
Sequence0000001942,Metagenome,5894,-16.748123,37.246748,-16.597686
Sequence0000001943,Metagenome,5891,-49.409682,49.696829,8.345533
Sequence0000001935,Metagenome,5885,226.68352,22.215431,-77.4326
Sequence0000001944,Metagenome,5882,38.554061,85.50535,-36.854223
Sequence0000001945,Metagenome,5873,-15.884169,48.506738,-2.746513
Sequence0000001946,Metagenome,5869,145.22767,-10.131765,14.525532
Sequence0000001948,Metagenome,5864,135.2862,25.038104,80.24065
Sequence0000001949,Metagenome,5862,-30.399446,44.028607,-41.182841
Sequence0000001950,Metagenome,5861,-390.50256,-117.34982,-10.066868
Sequence0000001947,Metagenome,5859,-406.49532,-234.61354,20.528963
Sequence0000001951,Metagenome,5856,-58.46736,105.18613,22.720453
Sequence0000001954,Metagenome,5843,-211.09277,-1.2689068,-67.712498
Sequence0000001952,Metagenome,5841,220.73611,-92.56737,-129.16029
Sequence0000001955,Metagenome,5841,53.316543,3.2237324,116.3463
Sequence0000001957,Metagenome,5839,26.511303,-3.9158028,-56.869967
Sequence0000001953,Metagenome,5837,-162.38446,-21.618366,36.52523
Sequence0000001956,Metagenome,5837,37.511915,12.309906,66.779979
Sequence0000001958,Metagenome,5834,-348.30411,-9.842406,-61.8674
Sequence0000001959,Metagenome,5832,-65.63816,250.82113,106.70695
Sequence0000001960,Metagenome,5827,-266.01456,-104.6948,-32.063878
Sequence0000001961,Metagenome,5827,-231.77336,-46.063899,-42.392623
Sequence0000001962,Metagenome,5823,-292.60154,54.497814,-55.65812
Sequence0000001963,Metagenome,5816,171.92784,22.517327,-69.04639
Sequence0000001964,Metagenome,5816,230.65119,-127.62694,-154.23177
Sequence0000001965,Metagenome,5811,-128.99271,3.5687022,36.964543
Sequence0000001966,Metagenome,5811,-488.35101,-220.63734,34.092989
Sequence0000001969,Metagenome,5811,-470.34372,-61.845161,63.74648
Sequence0000001968,Metagenome,5805,306.1653,22.904217,-203.66521
Sequence0000001971,Metagenome,5802,102.62574,56.882756,0.8412621
Sequence0000001972,Metagenome,5801,-396.61272,-20.00103,53.156663
Sequence0000001970,Metagenome,5798,255.64959,-123.1307,-197.49604
Sequence0000001975,Metagenome,5788,-60.941426,215.10468,100.21641
Sequence0000001977,Metagenome,5788,-493.67045,-0.018158602,39.35988
Sequence0000001976,Metagenome,5787,-471.62948,-252.18494,24.217984
Sequence0000001974,Metagenome,5780,177.89534,82.37474,-20.661438
Sequence0000001973,Metagenome,5779,-189.80808,-6.0762954,-34.787046
Sequence0000001979,Metagenome,5776,-125.45505,34.966092,-39.199223
Sequence0000001982,Metagenome,5771,135.5207,129.45373,22.470931
Sequence0000001983,Metagenome,5769,286.67247,-73.26998,-175.35546
Sequence0000001980,Metagenome,5768,-22.02802,197.86914,96.29459
Sequence0000001984,Metagenome,5768,117.86411,33.796665,-111.5499
Sequence0000001981,Metagenome,5766,-363.4316,-15.021846,-13.539358
Sequence0000001986,Metagenome,5764,226.01509,-88.08583,-178.2116
Sequence0000001988,Metagenome,5763,-471.92775,-59.788183,112.71666
Sequence0000001990,Metagenome,5763,-1.3650224,81.60642,-190.87761
